ClientId,Good,PredictedGood0,OptimizedClientScoreWithRoundedValues,LoanAmount0,LoanPeriod0,RoundedOptimizedLoanAmount,RoundedOptimizedLoanPeriod,Deviation,dLAmount,dLPeriod,Reject2Accept,,,,threshold
109587,1,165,403.7917167,1500,5,1400,9,0.068,6.6667%,80.0000%,0,0,,,
110457,1,140,378.7917167,1500,5,1400,9,0.068,6.6667%,80.0000%,0,0,,,
110784,1,129,367.7917167,1500,5,1400,9,0.068,6.6667%,80.0000%,0,0,,,
114557,0,153,391.7917167,1500,5,1400,9,0.068,6.6667%,80.0000%,0,0,,,
115983,1,159,397.7917167,1500,5,1400,9,0.068,6.6667%,80.0000%,0,0,,,
118342,0,122,360.7917167,1500,5,1400,9,0.068,6.6667%,80.0000%,0,0,,,
118486,0,122,360.2909521,1180,5,1100,9,0.068136742,6.7797%,80.0000%,0,0,,,
104917,0,-436,394.4378661,7037,17,6900,31,0.06816119,1.9469%,82.3529%,0,0,,,
104918,0,-436,394.4378661,7037,17,6900,31,0.06816119,1.9469%,82.3529%,0,0,,,
108352,0,-451,381.0152744,7600,17,7400,31,0.068443338,2.6316%,82.3529%,0,0,,,
115509,0,-466,366.0152744,7600,17,7400,31,0.068443338,2.6316%,82.3529%,0,0,,,
103865,0,-441,391.0152744,7000,17,6800,31,0.068554763,2.8571%,82.3529%,0,0,,,
105409,0,-472,360.0152744,7000,17,6800,31,0.068554763,2.8571%,82.3529%,0,0,,,
101573,1,142,380.2909521,1080,5,1000,9,0.068938272,7.4074%,80.0000%,0,0,,,
107165,1,145,383.7917167,1300,5,1200,9,0.069325444,7.6923%,80.0000%,0,0,,,
118109,0,162,400.7917167,1300,5,1200,9,0.069325444,7.6923%,80.0000%,0,0,,,
108824,0,149,387.391105,1084,5,1000,9,0.069404338,7.7491%,80.0000%,0,0,,,
102113,0,250,369.3958583,300,3,250,5,0.069444444,16.6667%,66.6667%,0,0,,,
108856,1,80,376.8120847,3058,6,3000,11,0.069768205,1.8967%,83.3333%,0,0,,,
103909,1,108,404.7119318,2654,6,2600,11,0.069817032,2.0347%,83.3333%,0,0,,,
103626,1,173,351.4427936,399,4,350,7,0.069823407,12.2807%,75.0000%,0,0,,,
106610,0,-538,353.0872479,8000,18,7800,33,0.070006944,2.5000%,83.3333%,0,0,,,
114597,0,-529,362.0872479,8000,18,7800,33,0.070006944,2.5000%,83.3333%,0,0,,,
102096,1,147,385.7917167,1200,5,1100,9,0.07025,8.3333%,80.0000%,0,0,,,
103088,0,160,398.7917167,1200,5,1100,9,0.07025,8.3333%,80.0000%,0,0,,,
106706,1,141,379.7917167,1200,5,1100,9,0.07025,8.3333%,80.0000%,0,0,,,
111715,0,146,384.7917167,1200,5,1100,9,0.07025,8.3333%,80.0000%,0,0,,,
118272,0,127,365.7917167,1200,5,1100,9,0.07025,8.3333%,80.0000%,0,0,,,
108235,1,93,390.8636902,3000,6,2900,11,0.070444444,3.3333%,83.3333%,0,0,,,
109543,1,80,377.8636902,3000,6,2900,11,0.070444444,3.3333%,83.3333%,0,0,,,
116922,1,101,398.8636902,3000,6,2900,11,0.070444444,3.3333%,83.3333%,0,0,,,
111519,1,99,395.8871994,1661,6,1600,11,0.070658289,3.6725%,83.3333%,0,0,,,
116295,1,92,389.8636902,2700,6,2600,11,0.070679012,3.7037%,83.3333%,0,0,,,
100524,0,115,353.7917167,1100,5,1000,9,0.071438017,9.0909%,80.0000%,0,0,,,
103448,1,168,406.7917167,1100,5,1000,9,0.071438017,9.0909%,80.0000%,0,0,,,
117634,1,141,379.7917167,1100,5,1000,9,0.071438017,9.0909%,80.0000%,0,0,,,
101740,1,113,410.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
103899,0,63,360.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
106036,0,83,380.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
106756,0,94,391.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
109393,0,105,402.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
110896,1,78,375.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
116352,1,101,398.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
116904,1,97,394.8636902,2000,6,1900,11,0.071694444,5.0000%,83.3333%,0,0,,,
101708,0,-253,399.2955312,5500,13,5400,24,0.071895154,1.8182%,84.6154%,0,0,,,
108162,1,-263,389.2955312,5500,13,5400,24,0.071895154,1.8182%,84.6154%,0,0,,,
108777,1,81,378.8636902,1700,6,1600,11,0.072558631,5.8824%,83.3333%,0,0,,,
108871,0,55,352.8636902,1700,6,1600,11,0.072558631,5.8824%,83.3333%,0,0,,,
116359,1,59,356.8636902,1700,6,1600,11,0.072558631,5.8824%,83.3333%,0,0,,,
110579,0,-655,354.2311949,9000,20,8800,37,0.072694444,2.2222%,85.0000%,0,0,,,
112180,0,107,404.8636902,1600,6,1500,11,0.072960069,6.2500%,83.3333%,0,0,,,
117754,1,109,406.8636902,1600,6,1500,11,0.072960069,6.2500%,83.3333%,0,0,,,
110892,0,-332,379.3675048,6000,14,5900,26,0.073719388,1.6667%,85.7143%,0,0,,,
113783,0,-318,393.3675048,5700,14,5600,26,0.073746396,1.7544%,85.7143%,0,0,,,
113308,1,32,388.9356637,3500,7,3400,13,0.074204082,2.8571%,85.7143%,0,0,,,
115650,0,-343,370.3455246,6179,14,6000,26,0.074224675,2.8969%,85.7143%,0,0,,,
115771,0,-330,383.8713274,6200,14,6000,26,0.074405912,3.2258%,85.7143%,0,0,,,
109732,0,-343,370.8713274,6000,14,5800,26,0.074469388,3.3333%,85.7143%,0,0,,,
112397,0,-359,354.8713274,6000,14,5800,26,0.074469388,3.3333%,85.7143%,0,0,,,
114682,0,-346,367.8713274,6000,14,5800,26,0.074469388,3.3333%,85.7143%,0,0,,,
112331,1,44,401.41139,3519,7,3400,13,0.074498583,3.3816%,85.7143%,0,0,,,
100947,1,28,384.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
101026,1,28,384.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
101992,0,18,374.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
104402,0,12,368.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
105249,0,44,400.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
108900,0,-1,355.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
109520,1,33,389.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
112917,1,28,384.9356637,2500,7,2400,13,0.074909388,4.0000%,85.7143%,0,0,,,
108276,0,23,379.9356637,2400,7,2300,13,0.075031888,4.1667%,85.7143%,0,0,,,
104104,0,49,405.9356637,2200,7,2100,13,0.075328892,4.5455%,85.7143%,0,0,,,
105969,0,-373,398.4159691,6739,15,6600,28,0.075494007,2.0626%,86.6667%,0,0,,,
116217,0,-387,385.4174981,6179,15,6000,28,0.075866398,2.8969%,86.6667%,0,0,,,
112024,0,-386,386.9433009,6500,15,6300,28,0.075963182,3.0769%,86.6667%,0,0,,,
112807,0,-397,376.3439125,6816,15,6600,28,0.07601495,3.1690%,86.6667%,0,0,,,
110380,0,10,367.5866576,2226,7,2100,13,0.076352976,5.6604%,85.7143%,0,0,,,
111634,0,-465,364.761834,6410,16,6300,30,0.07682754,1.7161%,87.5000%,0,0,,,
104915,0,-436,394.4378661,7037,16,6900,30,0.076903621,1.9469%,87.5000%,0,0,,,
112370,1,-55,360.6320638,3985,8,3900,15,0.076971972,2.1330%,87.5000%,0,0,,,
108931,0,-437,395.0152744,7000,16,6800,30,0.077297194,2.8571%,87.5000%,0,0,,,
115305,0,-448,384.0152744,7000,16,6800,30,0.077297194,2.8571%,87.5000%,0,0,,,
104067,0,-448,384.5410772,7021,16,6800,30,0.077454221,3.1477%,87.5000%,0,0,,,
116160,1,-38,378.0076372,3000,8,2900,15,0.0775625,3.3333%,87.5000%,0,0,,,
118285,1,-41,375.0076372,3000,8,2900,15,0.0775625,3.3333%,87.5000%,0,0,,,
100697,0,-40,376.0076372,2600,8,2500,15,0.077893861,3.8462%,87.5000%,0,0,,,
112290,0,-504,387.0872479,7500,17,7300,32,0.078494671,2.6667%,88.2353%,0,0,,,
118305,0,-489,402.0872479,7000,17,6800,32,0.078589365,2.8571%,88.2353%,0,0,,,
105625,0,-84,391.0796107,3500,9,3400,17,0.07974704,2.8571%,88.8889%,0,0,,,
112014,1,-126,408.1515842,5000,10,4900,19,0.08136,2.0000%,90.0000%,0,0,,,
109045,0,-180,354.1515842,4000,10,3900,19,0.0815625,2.5000%,90.0000%,0,0,,,
115689,0,-159,375.1515842,4000,10,3900,19,0.0815625,2.5000%,90.0000%,0,0,,,
118237,0,-131,403.1515842,4000,10,3900,19,0.0815625,2.5000%,90.0000%,0,0,,,
109588,1,-125,410.4034955,4750,10,4600,19,0.081897507,3.1579%,90.0000%,0,0,,,
118216,1,-215,378.2235577,5000,11,4900,21,0.083004628,2.0000%,90.9091%,0,0,,,
117886,0,-219,374.2235577,4700,11,4600,21,0.083052052,2.1277%,90.9091%,0,0,,,
111658,0,-193,400.2235577,4600,11,4500,21,0.083069959,2.1739%,90.9091%,0,0,,,
102984,0,-284,368.2955312,5000,12,4900,23,0.084387778,2.0000%,91.6667%,0,0,,,
111435,0,-297,355.2955312,5000,12,4900,23,0.084387778,2.0000%,91.6667%,0,0,,,
101894,0,-258,394.2955312,4700,12,4600,23,0.084435202,2.1277%,91.6667%,0,0,,,
103315,1,-315,396.3675048,5500,13,5400,25,0.085504621,1.8182%,92.3077%,0,0,,,
101765,0,-323,389.6194161,5250,13,5100,25,0.085941794,2.8571%,92.3077%,0,0,,,
107638,0,-357,356.8713274,5700,13,5500,25,0.086315134,3.5088%,92.3077%,0,0,,,
100197,0,-405,366.3909309,5838,14,5700,27,0.086727379,2.3638%,92.8571%,0,0,,,
111130,0,-383,388.6162749,6147,14,6000,27,0.086739186,2.3914%,92.8571%,0,0,,,
113746,0,-411,360.6913896,6150,14,6000,27,0.086759885,2.4390%,92.8571%,0,0,,,
113882,0,-368,403.6913896,6150,14,6000,27,0.086759885,2.4390%,92.8571%,0,0,,,
101040,0,-367,404.8916954,6158,14,6000,27,0.086816975,2.5658%,92.8571%,0,0,,,
101935,0,-375,397.9433009,6000,14,5800,27,0.08722449,3.3333%,92.8571%,0,0,,,
108459,0,-396,376.9433009,6000,14,5800,27,0.08722449,3.3333%,92.8571%,0,0,,,
113474,0,-411,361.9433009,6000,14,5800,27,0.08722449,3.3333%,92.8571%,0,0,,,
113709,0,-381,391.9433009,6000,14,5800,27,0.08722449,3.3333%,92.8571%,0,0,,,
118600,0,-397,375.9433009,6000,14,5800,27,0.08722449,3.3333%,92.8571%,0,0,,,
105927,0,-422,408.4629044,5838,15,5700,29,0.087614001,2.3638%,93.3333%,0,0,,,
117968,0,-476,355.3392423,6673,15,6500,29,0.087716023,2.5925%,93.3333%,0,0,,,
116163,0,-473,358.4644334,6678,15,6500,29,0.087750536,2.6655%,93.3333%,0,0,,,
110374,0,-447,384.8900833,6795,15,6600,29,0.087852307,2.8698%,93.3333%,0,0,,,
104368,0,-428,404.0152744,6600,15,6400,29,0.087937557,3.0303%,93.3333%,0,0,,,
111010,0,-428,404.0152744,6600,15,6400,29,0.087937557,3.0303%,93.3333%,0,0,,,
108639,0,-493,396.3596103,6831,16,6700,31,0.088221616,1.9177%,93.7500%,0,0,,,
105831,0,-512,379.0872479,7000,16,6800,31,0.088625319,2.8571%,93.7500%,0,0,,,
118304,0,-487,404.0872479,7000,16,6800,31,0.088625319,2.8571%,93.7500%,0,0,,,
109783,0,-556,394.1592214,7000,17,6800,33,0.089316009,2.8571%,94.1176%,0,0,,,
102750,1,281,399.3943293,760,2,750,4,0.100155817,1.3158%,100.0000%,0,0,,,
104557,1,277,395.3943293,760,2,750,4,0.100155817,1.3158%,100.0000%,0,0,,,
114020,0,112,407.7354409,1115,5,1100,10,0.100162883,1.3453%,100.0000%,0,0,,,
111089,1,10,365.1329114,1728,6,1700,12,0.100236304,1.6204%,100.0000%,0,0,,,
108800,1,172,408.6384292,814,4,800,8,0.100266226,1.7199%,100.0000%,0,0,,,
102911,1,116,352.6634674,815,4,800,8,0.100304867,1.8405%,100.0000%,0,0,,,
108796,0,43,398.1829879,1630,6,1600,12,0.100304867,1.8405%,100.0000%,0,0,,,
116354,0,-426,403.5114518,5300,14,5200,28,0.100320399,1.8868%,100.0000%,0,0,,,
100243,0,-358,353.3675048,5000,12,4900,24,0.10036,2.0000%,100.0000%,0,0,,,
100810,0,-336,375.3675048,5000,12,4900,24,0.10036,2.0000%,100.0000%,0,0,,,
112173,0,-303,408.3675048,5000,12,4900,24,0.10036,2.0000%,100.0000%,0,0,,,
100057,0,-294,358.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
100816,0,-351,360.3675048,4700,12,4600,24,0.100407424,2.1277%,100.0000%,0,0,,,
101890,0,-284,368.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
106569,0,-286,366.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
110089,0,-275,377.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
113506,0,-252,400.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
113519,0,-277,375.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
113556,0,-271,381.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
114565,0,-57,357.7557259,2350,7,2300,14,0.100407424,2.1277%,100.0000%,0,0,,,
116319,0,-275,377.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
118598,0,-291,361.2955312,4700,11,4600,22,0.100407424,2.1277%,100.0000%,0,0,,,
107511,0,-277,375.2955312,4600,11,4500,22,0.100425331,2.1739%,100.0000%,0,0,,,
113989,1,277,395.6196733,869,2,850,4,0.100430239,2.1864%,100.0000%,0,0,,,
114057,1,127,363.7636203,869,4,850,8,0.100430239,2.1864%,100.0000%,0,0,,,
105740,0,-296,356.2955312,4500,11,4400,22,0.100444444,2.2222%,100.0000%,0,0,,,
111897,0,-27,387.7557259,2250,7,2200,14,0.100444444,2.2222%,100.0000%,0,0,,,
115123,0,88,384.1110143,1330,5,1300,10,0.100457912,2.2556%,100.0000%,0,0,,,
101021,0,-446,384.7633631,6250,14,6100,28,0.1005184,2.4000%,100.0000%,0,0,,,
101213,1,250,368.7198262,923,2,900,4,0.100558849,2.4919%,100.0000%,0,0,,,
109303,1,-90,385.0796107,4000,8,3900,16,0.1005625,2.5000%,100.0000%,0,0,,,
111058,1,-186,407.2235577,4000,10,3900,20,0.1005625,2.5000%,100.0000%,0,0,,,
111559,0,-232,361.2235577,4000,10,3900,20,0.1005625,2.5000%,100.0000%,0,0,,,
117998,1,-86,389.0796107,4000,8,3900,16,0.1005625,2.5000%,100.0000%,0,0,,,
108804,0,127,363.7135439,667,4,650,8,0.10058464,2.5487%,100.0000%,0,0,,,
115252,0,-452,378.9636689,6158,14,6000,28,0.100592485,2.5658%,100.0000%,0,0,,,
114368,0,-454,376.9636689,5858,14,5700,28,0.100654724,2.6972%,100.0000%,0,0,,,
102132,1,113,350.5398054,1850,4,1800,8,0.100657414,2.7027%,100.0000%,0,0,,,
117691,0,-307,405.3690338,5140,12,5000,24,0.100667686,2.7237%,100.0000%,0,0,,,
100932,0,-628,381.2311949,7000,17,6800,34,0.100734694,2.8571%,100.0000%,0,0,,,
114070,1,236,354.8450174,978,2,950,4,0.100737702,2.8630%,100.0000%,0,0,,,
100469,0,-114,361.0796107,3000,8,2900,16,0.101,3.3333%,100.0000%,0,0,,,
104408,1,7,363.9356637,3000,6,2900,12,0.101,3.3333%,100.0000%,0,0,,,
107782,1,1,357.9356637,3000,6,2900,12,0.101,3.3333%,100.0000%,0,0,,,
108790,0,-114,361.0796107,3000,8,2900,16,0.101,3.3333%,100.0000%,0,0,,,
109064,0,-471,361.0152744,6000,14,5800,28,0.101,3.3333%,100.0000%,0,0,,,
114471,0,-518,373.0872479,6000,15,5800,30,0.101,3.3333%,100.0000%,0,0,,,
114789,0,-437,395.0152744,6000,14,5800,28,0.101,3.3333%,100.0000%,0,0,,,
116890,0,-421,411.0152744,6000,14,5800,28,0.101,3.3333%,100.0000%,0,0,,,
117529,0,-471,361.0152744,6000,14,5800,28,0.101,3.3333%,100.0000%,0,0,,,
117868,0,-74,401.0796107,3000,8,2900,16,0.101,3.3333%,100.0000%,0,0,,,
114678,0,-440,392.0152744,5800,14,5600,28,0.101070155,3.4483%,100.0000%,0,0,,,
112921,0,-417,355.9433009,5700,13,5500,26,0.101108033,3.5088%,100.0000%,0,0,,,
113822,0,-375,397.9433009,5700,13,5500,26,0.101108033,3.5088%,100.0000%,0,0,,,
101952,0,-417,355.9433009,5500,13,5300,26,0.101190083,3.6364%,100.0000%,0,0,,,
107693,0,-391,381.9433009,5500,13,5300,26,0.101190083,3.6364%,100.0000%,0,0,,,
113325,0,-401,371.9433009,5500,13,5300,26,0.101190083,3.6364%,100.0000%,0,0,,,
115767,0,-418,354.9433009,5500,13,5300,26,0.101190083,3.6364%,100.0000%,0,0,,,
116728,0,-392,380.9433009,5500,13,5300,26,0.101190083,3.6364%,100.0000%,0,0,,,
113510,0,42,398.0593258,1765,6,1700,12,0.101220618,3.6827%,100.0000%,0,0,,,
118044,1,199,377.4678318,1350,3,1300,6,0.101234568,3.7037%,100.0000%,0,0,,,
104169,1,289,407.9451703,832,2,800,4,0.101331361,3.8462%,100.0000%,0,0,,,
108234,1,61,358.8636902,2500,5,2400,10,0.10144,4.0000%,100.0000%,0,0,,,
108868,1,82,379.8636902,2500,5,2400,10,0.10144,4.0000%,100.0000%,0,0,,,
111874,0,-30,386.0076372,2500,7,2400,14,0.10144,4.0000%,100.0000%,0,0,,,
107989,0,42,398.5100138,1983,6,1900,12,0.101576715,4.1856%,100.0000%,0,0,,,
113072,1,-149,387.6554068,4700,9,4500,18,0.101629697,4.2553%,100.0000%,0,0,,,
115139,1,282,401.1454761,890,2,850,4,0.101817952,4.4944%,100.0000%,0,0,,,
103995,0,-58,358.0076372,2200,7,2100,14,0.101859504,4.5455%,100.0000%,0,0,,,
118043,0,-29,387.0076372,2200,7,2100,14,0.101859504,4.5455%,100.0000%,0,0,,,
101614,1,-63,353.0076372,2100,7,2000,14,0.102040816,4.7619%,100.0000%,0,0,,,
100294,0,164,401.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
100548,0,120,357.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
100591,0,138,375.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
101181,1,25,381.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
101225,1,122,359.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
101279,1,246,365.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
101328,1,251,370.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
102097,1,264,383.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
102428,1,283,402.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
103041,1,287,406.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
103077,0,120,357.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
103172,0,138,375.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
103207,1,284,403.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
103578,0,53,409.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
103815,0,53,409.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
103921,0,155,392.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
104382,1,272,391.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
104400,1,253,372.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
104424,1,245,364.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
105372,0,16,372.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
105400,1,246,365.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
105581,1,264,383.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
105671,1,259,378.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
105711,1,235,354.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
106877,1,120,357.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
107219,1,113,351.7917167,2000,4,1900,8,0.10225,5.0000%,100.0000%,0,0,,,
107759,0,171,408.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
107950,1,255,374.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
108206,1,167,404.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
108291,1,284,403.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
108350,0,12,368.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
108668,0,150,387.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
108735,1,245,364.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
108754,0,21,377.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
109112,0,152,389.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
109131,0,148,385.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
109438,1,273,392.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
109525,1,262,381.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
109768,1,274,393.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
110188,1,152,389.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
111006,1,257,376.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
111012,1,287,406.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
111037,1,172,409.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
111289,1,147,384.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
111503,0,169,406.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
112436,0,9,365.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
112584,0,143,380.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
112705,0,148,385.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
112944,0,-5,351.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
112979,1,289,408.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
114268,0,14,370.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
114381,1,282,401.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
115959,1,232,351.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
116009,1,122,359.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
116453,1,244,363.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
116913,1,275,394.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
117058,1,158,396.7917167,2000,4,1900,8,0.10225,5.0000%,100.0000%,0,0,,,
117114,1,265,384.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
118064,1,275,394.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
118081,0,126,363.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
118148,1,271,390.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
118419,0,27,383.9356637,2000,6,1900,12,0.10225,5.0000%,100.0000%,0,0,,,
118571,1,119,356.5398054,1000,4,950,8,0.10225,5.0000%,100.0000%,0,0,,,
118629,1,277,396.3958583,1000,2,950,4,0.10225,5.0000%,100.0000%,0,0,,,
102185,1,34,392.187575,2750,6,2600,12,0.102677686,5.4545%,100.0000%,0,0,,,
116698,0,161,398.5398054,900,4,850,8,0.102777778,5.5556%,100.0000%,0,0,,,
118370,1,129,367.7917167,1800,4,1700,8,0.102777778,5.5556%,100.0000%,0,0,,,
106232,1,5,363.187575,2650,6,2500,12,0.102883588,5.6604%,100.0000%,0,0,,,
101354,1,199,378.2189786,1380,3,1300,6,0.103024575,5.7971%,100.0000%,0,0,,,
108227,1,169,407.7917167,1700,4,1600,8,0.103114187,5.8824%,100.0000%,0,0,,,
102238,1,202,380.9685964,1170,3,1100,6,0.103221565,5.9829%,100.0000%,0,0,,,
115826,1,162,401.2173665,1917,4,1800,8,0.103352509,6.1033%,100.0000%,0,0,,,
102483,0,139,376.5398054,800,4,750,8,0.103515625,6.2500%,100.0000%,0,0,,,
106860,0,140,377.5398054,800,4,750,8,0.103515625,6.2500%,100.0000%,0,0,,,
114313,1,247,366.3958583,800,2,750,4,0.103515625,6.2500%,100.0000%,0,0,,,
100462,1,226,405.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
101149,1,92,389.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
101957,1,189,368.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
103444,0,139,376.5398054,750,4,700,8,0.104,6.6667%,100.0000%,0,0,,,
103696,1,212,391.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
104394,1,88,385.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
106553,1,215,394.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
106970,0,71,368.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
107790,1,228,407.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
107795,1,197,376.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
107922,0,110,407.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
109921,0,64,361.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
110441,1,172,351.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
111838,1,229,408.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
112284,0,63,360.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
112517,1,106,403.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
114636,1,217,396.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
114735,1,179,358.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
117768,1,177,356.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
118372,1,70,367.8636902,1500,5,1400,10,0.104,6.6667%,100.0000%,0,0,,,
118574,1,182,361.7197432,1500,3,1400,6,0.104,6.6667%,100.0000%,0,0,,,
100605,1,268,387.3958583,700,2,650,4,0.104591837,7.1429%,100.0000%,0,0,,,
102929,0,159,396.5398054,700,4,650,8,0.104591837,7.1429%,100.0000%,0,0,,,
